INCIDENT_TYPE|SCHOOL_ID|School|INCIDENT_COUNT|Enrollment|Incident_rate|TotalIncidentRate
Weapons|214|Julia R. Masterman School|4|4764.0|0.020990764063811923|0.22739994402462918
Weapons|216|Furness High School|8|2768.0|0.07225433526011561|0.460621387283237
Weapons|219|D. Newlin Fell School|4|2304.0|0.043402777777777776|0.19169560185185186
Weapons|221|Bache-Martin School|2|1437.0|0.03479471120389701|0.48277661795407095
Weapons|224|F. Amedee Bregy School|3|1041.0|0.07204610951008646|0.516330451488953
Weapons|226|George W. Childs School|6|2216.0|0.06768953068592058|0.34220818291215405
Weapons|229|Franklin Learning Center|5|2613.0|0.04783773440489859|0.2463643321852277
Weapons|232|Stephen Girard School|2|1815.0|0.027548209366391185|0.26859504132231404
Weapons|234|General George A. McCall School|1|2148.0|0.011638733705772812|0.023277467411545624
Weapons|237|Delaplaine McDaniel School|11|2412.0|0.11401326699834162|0.6115257048092869
Weapons|238|William M. Meredith School|0|1842.0|0.0|0.04071661237785017
Weapons|239|Robert Morris School|7|1180.0|0.1483050847457627|0.9039548022598871
Weapons|241|Girard Academic Music Program|6|1716.0|0.08741258741258741|0.34965034965034963
Weapons|245|Edwin M. Stanton School|5|783.0|0.15964240102171137|0.6305874840357598
Weapons|247|Albert M. Greenfield School|1|1866.0|0.01339764201500536|0.08038585209003216
Weapons|248|Chester A. Arthur School|4|1004.0|0.099601593625498|0.5312084993359893
Weapons|249|Laura W. Waring School|2|1284.0|0.03894080996884735|0.18821391484942887
Weapons|251|Andrew Jackson School|3|2264.0|0.03312720848056537|0.10674322732626619
Weapons|252|Abram S. Jenks School|0|924.0|0.0|0.0
Weapons|254|Francis S. Key School|1|1401.0|0.017844396859386154|0.07137758743754462
Weapons|258|Eliza B. Kirkbride School|0|1662.0|0.0|0.06392900120336943
Weapons|259|George W. Nebinger School|1|1095.0|0.0228310502283105|0.23401826484018262
Weapons|262|Academy at Palumbo|5|2709.0|0.04614248800295312|0.1522702104097453
Weapons|263|George W. Sharswood School|2|1719.0|0.029086678301337987|0.21087841768470042
Weapons|264|Southwark School|8|2964.0|0.06747638326585695|0.5904183535762483
Weapons|265|Science Leadership Academy|2|1968.0|0.02540650406504065|0.2625338753387534
Weapons|267|Constitution High School|5|1116.0|0.11200716845878136|0.3584229390681004
Weapons|268|The Science Leadership Academy at Beeber|0|952.0|0.0|0.0350140056022409
Weapons|269|John H. Taggart School|1|1347.0|0.01855976243504083|0.09279881217520415
Weapons|272|Vare-Washington School|3|1452.0|0.05165289256198347|0.5165289256198348
Weapons|402|Overbrook High School|33|2292.0|0.3599476439790576|1.7488365328679465
Weapons|403|High School of Engineering and Science|6|2703.0|0.05549389567147614|0.24972253052164264
Weapons|406|Murrell Dobbins Career and Technical High School|14|2440.0|0.14344262295081966|0.9050546448087432
Weapons|414|Strawberry Mansion High School|23|1248.0|0.46073717948717946|1.542467948717949
Weapons|422|James G. Blaine School|9|1856.0|0.12122844827586207|0.525323275862069
Weapons|424|Lewis C. Cassidy Academics Plus School|4|1431.0|0.06988120195667366|0.3712438853948288
Weapons|427|William Dick School|2|2216.0|0.02256317689530686|0.1767448856799037
Weapons|428|Samuel Gompers School|10|1392.0|0.17959770114942528|0.35320881226053635
Weapons|430|Edward Heston School|14|2116.0|0.16540642722117202|0.779773156899811
Weapons|432|Robert E. Lamberton School|5|1584.0|0.07891414141414141|0.5879103535353536
Weapons|435|E. Washington Rhodes School|11|2320.0|0.11853448275862069|0.7112068965517242
Weapons|436|Kenderton Elementary School|1|475.0|0.05263157894736842|0.7894736842105263
Weapons|437|Overbrook School|0|714.0|0.0|0.13130252100840337
Weapons|438|Thomas M. Peirce School|1|1425.0|0.017543859649122806|0.08333333333333333
Weapons|444|Dr. Ethel Allen School|8|2080.0|0.09615384615384616|0.7411858974358975
Weapons|446|Tanner G. Duckrey School|10|2540.0|0.0984251968503937|0.45931758530183725
Weapons|447|Richard R. Wright School|10|1420.0|0.176056338028169|0.6161971830985915
Weapons|448|Overbrook Educational Center|1|804.0|0.03109452736318408|0.13215174129353233
Weapons|453|Edward Gideon School|4|1144.0|0.08741258741258741|0.34236596736596736
Weapons|456|William D. Kelley School|4|1596.0|0.06265664160401002|0.3080618212197159
Weapons|457|General George G. Meade School|3|1536.0|0.048828125|0.341796875
Weapons|502|Thomas A. Edison High School|49|4212.0|0.2908357075023742|1.4482431149097816
Weapons|505|Philadelphia Military Academy|2|988.0|0.05060728744939271|0.6494601889338731
Weapons|506|Jules E. Mastbaum Area Vocational Technical High School|11|3020.0|0.09105960264900662|0.4470198675496688
Weapons|507|Parkway Northwest High School|3|984.0|0.07621951219512195|0.7791327913279132
Weapons|508|Parkway Center City High School|1|1674.0|0.014934289127837515|0.16801075268817203
Weapons|509|Parkway West High School|0|774.0|0.0|0.25032299741602065
Weapons|515|William W. Bodine High School|2|2052.0|0.024366471734892786|0.21929824561403508
Weapons|516|Penn Treaty High School|58|2248.0|0.645017793594306|3.3140569395017785
Weapons|517|Julia de Burgos School|12|3460.0|0.08670520231213873|0.3227360308285164
Weapons|520|Alexander Adaire School|2|1372.0|0.03644314868804665|0.2793974732750243
Weapons|521|Henry A. Brown School|0|1572.0|0.0|0.22264631043257
Weapons|523|Russell H. Conwell School|4|1239.0|0.08071025020177562|0.5700161420500404
Weapons|525|Paul L. Dunbar School|9|1208.0|0.18625827814569537|0.5242825607064018
Weapons|526|Lewis Elkin School|14|3464.0|0.10103926096997691|0.24056966897613546
Weapons|530|Horatio B. Hackett School|1|1448.0|0.017265193370165747|0.09783609576427256
Weapons|532|John F. Hartranft School|8|2080.0|0.09615384615384616|0.4326923076923077
Weapons|533|William H. Hunter School|3|1581.0|0.04743833017077799|0.20161290322580644
Weapons|534|James R. Ludlow School|2|936.0|0.053418803418803416|0.5542200854700855
Weapons|535|William McKinley School|7|1840.0|0.09510869565217392|0.3306159420289855
Weapons|537|John Moffet School|4|1035.0|0.0966183574879227|0.20531400966183574
Weapons|539|Potter-Thomas School|7|2288.0|0.07648601398601398|0.2148892773892774
Weapons|540|Richmond School|7|2692.0|0.0650074294205052|0.16097077761267956
Weapons|541|Isaac A. Sheppard School|1|561.0|0.044563279857397504|0.07798573975044563
Weapons|542|John Welsh School|11|1616.0|0.17017326732673269|0.8508663366336634
Weapons|543|Alternative Middle Years at James Martin |4|1257.0|0.07955449482895784|0.34307875894988066
Weapons|544|Frances E. Willard School|3|2214.0|0.03387533875338753|0.17502258355916891
Weapons|547|William Cramp School|8|1545.0|0.12944983818770225|0.39239482200647247
Weapons|548|General Philip Kearny School|1|1203.0|0.020781379883624274|0.1142975893599335
Weapons|549|Cayuga School|6|1864.0|0.08047210300429185|0.23247496423462088
Weapons|550|Thurgood Marshall School|7|3188.0|0.054893350062735255|0.17774989544123798
Weapons|552|Kensington High School for Creative and Performing Arts|15|2020.0|0.18564356435643564|0.6559405940594059
Weapons|553|Philip H. Sheridan School|1|2190.0|0.01141552511415525|0.045662100456621
Weapons|555|Kensington Health Sciences Academy|8|1868.0|0.10706638115631692|0.4193433261955746
Weapons|556|Spring Garden School|2|1112.0|0.044964028776978415|0.16486810551558753
Weapons|559|John H. Webster School|9|2520.0|0.08928571428571429|0.3125
Weapons|561|Building 21|5|1044.0|0.11973180076628352|0.8261494252873564
Weapons|562|The U School|4|708.0|0.14124293785310735|0.8474576271186441
Weapons|566|The LINC|8|714.0|0.2801120448179272|0.9453781512605042
Weapons|568|Honorable Luis Munoz-Marin School|4|1923.0|0.052002080083203325|0.484269370774831
Weapons|570|Kensington High School|4|628.0|0.1592356687898089|0.4378980891719745
Weapons|601|Central High School|2|6945.0|0.007199424046076314|0.09539236861051116
Weapons|603|Roxborough High School|29|2496.0|0.2904647435897436|1.0984241452991452
Weapons|604|Walter B. Saul High School|4|2200.0|0.045454545454545456|0.125
Weapons|605|Philadelphia High School for Girls|2|3039.0|0.016452780519907863|0.1336788417242514
Weapons|606|Martin Luther King High School|32|3552.0|0.22522522522522523|1.0721659159159158
Weapons|609|A. Philip Randolph Career and Technical High School|12|2072.0|0.14478764478764478|0.7641570141570142
Weapons|620|Anna B. Day School|6|1539.0|0.09746588693957114|0.22335932423651722
Weapons|621|Franklin S. Edmonds School|3|2064.0|0.036337209302325583|0.39970930232558144
Weapons|622|Eleanor C. Emlen School|2|1254.0|0.03987240829346093|0.194377990430622
Weapons|623|Fitler Academics Plus School|3|750.0|0.1|0.13333333333333333
Weapons|625|Charles W. Henry School|5|1916.0|0.0652400835073069|0.2740083507306889
Weapons|626|Henry H. Houston School|6|1548.0|0.09689922480620156|0.5598621877691645
Weapons|627|Jenks Academy for Arts and Sciences|3|1434.0|0.05230125523012552|0.10460251046025104
Weapons|630|James Logan School|1|1304.0|0.019171779141104295|0.07029652351738241
Weapons|631|John F. McCloskey School|4|2084.0|0.04798464491362764|0.19193857965451055
Weapons|632|Thomas Mifflin School|1|900.0|0.027777777777777776|0.2361111111111111
Weapons|634|Joseph Pennell School|2|1628.0|0.030712530712530713|0.342956592956593
Weapons|635|Samuel Pennypacker School|4|1185.0|0.08438818565400844|0.36919831223628696
Weapons|636|Theodore Roosevelt School|31|2324.0|0.3334767641996558|1.606425702811245
Weapons|638|Shawmont School|4|2004.0|0.0499001996007984|0.19544244843646041
Weapons|639|Edward T. Steel School|10|2368.0|0.10557432432432433|0.5243524774774775
Weapons|641|Cook-Wissahickon School|0|1380.0|0.0|0.05434782608695653
Weapons|644|Anna L. Lingelbach School|4|1836.0|0.054466230936819175|0.1679375453885258
Weapons|645|James Dobson School|1|1156.0|0.02162629757785467|0.2883506343713956
Weapons|646|Hill-Freedman World Academy|4|1974.0|0.05065856129685917|0.39260385005065856
Weapons|647|John B. Kelly School|8|2664.0|0.07507507507507508|0.24712212212212212
Weapons|648|Academy for the Middle Years at Northwest|6|939.0|0.1597444089456869|0.3261448349307774
Weapons|654|Lankenau High School|2|1056.0|0.04734848484848485|0.21898674242424243
Weapons|701|Frankford High School|43|4352.0|0.24701286764705882|1.0608149509803921
Weapons|710|Jay Cooke School|9|1416.0|0.15889830508474576|1.0063559322033897
Weapons|711|Warren G. Harding School|29|2836.0|0.25564174894217206|2.142101551480959
Weapons|712|Samuel Fels High School|31|3952.0|0.19610323886639677|1.4465249662618085
Weapons|713|General Louis Wagner School|9|2084.0|0.10796545105566219|0.7077735124760076
Weapons|715|Juniata Park Academy|7|4756.0|0.036795626576955426|0.15243902439024393
Weapons|720|Clara Barton School|8|2271.0|0.08806693086745927|0.11008366358432409
Weapons|722|Laura H. Carnell School|11|3892.0|0.07065775950668036|0.32331277834874955
Weapons|726|Ellwood School|4|945.0|0.10582010582010581|0.291005291005291
Weapons|727|Thomas K. Finletter School|4|2976.0|0.033602150537634407|0.28001792114695345
Weapons|728|Benjamin Franklin School|16|3936.0|0.1016260162601626|0.5441226287262872
Weapons|729|Allen M. Stearne School|5|2252.0|0.05550621669626998|0.2997335701598579
Weapons|730|Francis Hopkinson School|4|2760.0|0.036231884057971016|0.18115942028985507
Weapons|731|Feltonville Intermediate School|3|3088.0|0.024287564766839378|0.12953367875647667
Weapons|732|Julia W. Howe School|0|732.0|0.0|0.2561475409836066
Weapons|733|Henry W. Lawton School|3|2274.0|0.032981530343007916|0.054969217238346524
Weapons|735|James R. Lowell School|2|3064.0|0.016318537859007835|0.07615317667536989
Weapons|736|John Marshall School|5|1700.0|0.07352941176470588|0.2254901960784314
Weapons|737|Grover Washington, Jr. School|11|2164.0|0.12707948243992606|0.7971349353049908
Weapons|738|Alexander K. McClure School|8|2520.0|0.07936507936507936|0.18518518518518517
Weapons|739|Andrew J. Morrison School|5|2892.0|0.04322268326417704|0.34578146611341637
Weapons|740|Olney School|7|3344.0|0.05233253588516747|0.19936204146730463
Weapons|743|James J. Sullivan School|4|3056.0|0.032722513089005235|0.2045157068062827
Weapons|744|Bayard Taylor School|4|2240.0|0.044642857142857144|0.17113095238095238
Weapons|746|William H. Ziegler School|6|2172.0|0.06906077348066299|0.2532228360957643
Weapons|747|Bridesburg School|3|3176.0|0.023614609571788413|0.0813392107472712
Weapons|749|Prince Hall School|1|1722.0|0.014518002322880372|0.18147502903600465
Weapons|750|Feltonville School of Arts and Sciences|9|2220.0|0.10135135135135136|0.6906906906906907
Weapons|751|Mary M. Bethune School|7|2884.0|0.06067961165048544|0.19359685621821543
Weapons|753|William Rowen School|4|1485.0|0.06734006734006734|0.18097643097643099
Weapons|773|Roberto Clemente School|15|1964.0|0.1909368635437882|1.3789884589273589
Weapons|801|Abraham Lincoln High School|23|6108.0|0.0941388343156516|0.8063195808775377
Weapons|802|Northeast High School|28|13544.0|0.051683402244536325|0.3242518212246505
Weapons|803|George Washington High School|28|5256.0|0.13318112633181126|1.079718417047184
Weapons|804|Arts Academy at Benjamin Rush|8|2424.0|0.08250825082508251|0.26127612761276126
Weapons|809|Swenson Arts and Technology High School|4|2004.0|0.0499001996007984|0.33994510978043907
Weapons|812|Woodrow Wilson School|19|5196.0|0.09141647421093149|0.5645368231973313
Weapons|814|Austin Meehan School|12|2312.0|0.12975778546712802|0.8290080738177623
Weapons|816|Baldi School|5|5516.0|0.022661348803480783|0.1435218757553783
Weapons|820|Ethan Allen School |4|2835.0|0.03527336860670194|0.2160493827160494
Weapons|821|Joseph H. Brown School|1|1743.0|0.01434308663224326|0.08605851979345956
Weapons|823|Kennedy C. Crossan School|1|1125.0|0.022222222222222223|0.022222222222222223
Weapons|824|Hamilton Disston School|9|3520.0|0.06392045454545454|0.23910984848484845
Weapons|825|Edwin Forrest School|4|4744.0|0.021079258010118045|0.0439151208544126
Weapons|826|Fox Chase School|0|1455.0|0.0|0.01718213058419244
Weapons|827|Thomas Holme School|7|2280.0|0.07675438596491228|0.1388888888888889
Weapons|830|Mayfair School|13|5684.0|0.0571780436312456|0.2682969739619986
Weapons|831|J. Hampton Moore School|1|3504.0|0.007134703196347032|0.05707762557077625
Weapons|834|Solomon Solis-Cohen School|7|4884.0|0.03583128583128583|0.0836063336063336
Weapons|835|Gilbert Spruance School|5|6016.0|0.020777925531914893|0.1592974290780142
Weapons|836|Rhawnhurst School|1|1821.0|0.013728720483250962|0.02402526084568918
Weapons|837|Watson Comly School|4|1964.0|0.05091649694501019|0.22063815342837748
Weapons|838|Louis H. Farrell School|6|4352.0|0.034466911764705885|0.06127450980392157
Weapons|839|A.L. Fitzpatrick School|9|3320.0|0.0677710843373494|0.21084337349397592
Weapons|840|Anne Frank School|2|5136.0|0.009735202492211837|0.02109293873312565
Weapons|841|Robert B. Pollock School|2|2652.0|0.01885369532428356|0.16654097536450477
Weapons|842|Stephen Decatur School|4|4116.0|0.024295432458697766|0.04859086491739553
Weapons|843|Joseph Greenberg School|0|2259.0|0.0|0.03873395307658256
Weapons|844|William H. Loesche School|0|2307.0|0.0|0.10294755093194627
Weapons|856|The Workshop School|1|690.0|0.036231884057971016|0.10869565217391305
